C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2/6/2024,4:05:01,0000000421635450,,0000000421635444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:40,1,VIC1,0,35.95,0,35.95,0,0,4356.84,-20,5224,35,832.17,0,,,59,,,,,,,,74,,,,,,,,44,,,,,,,,155,,,,,,,,103,,,,,,,,84,,,,,,8.54463,8801.94384,437,4423.13086,4434.3,,150.62,,,,48.99,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,7.84,7.84,0,0.39,0.39,0,7.75,7.75,0,0.39,0.39,0,0.71,0.71,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:45,1,NSW1,0,250.00035,0,250.00035,0,0,8685.51,-9,8318,124,-491.51,0,,,85,,,,,,,,144,,,,,,,,132,,,,,,,,145,,,,,,,,120,,,,,,,,118,,,,,,34.88616,13014.34763,323,8835.29883,8830.23,,28.62,,,,101.02,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,9.25,9.25,0,0.39,0.39,0,0.39,0.39,0,0.17,0.17,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:45,1,QLD1,0,255.09373,0,255.09373,0,0,6225.82,10,6546.97,240,81.16,0,,,40,,,,,,,,40,,,,,,,,40,,,,,,,,64,,,,,,,,140,,,,,,,,143,,,,,,-30.83488,9366.59776,364,6489.50684,6464.94,,23,,,,39,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,9.25,9.25,0,0.39,0.39,0,0.39,0.39,0,0.17,0.17,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:45,1,SA1,0,34.80018,0,34.80018,0,0,827.29,-5,935.43,0,108.14,0,,,75,,,,,,,,117.52,,,,,,,,93.92,,,,,,,,63,,,,,,,,89,,,,,,,,93,,,,,,-4.78733,2519.42958,376,840.11462,827.53,,10,,,,12,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,9.25,9.25,0,0.39,0.39,0,0.39,0.39,0,0.17,0.17,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:45,1,TAS1,0,99.11105,0,99.11105,0,0,1193.82,-2,755.82,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,21.26,,,,,,,,121.26,,,,,,,,140.48,,,,,,0.91636,1927.07422,0,1194.90393,1193.82,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36105,6.36105,0,0.39,0.39,0,0.39,0.39,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:45,1,VIC1,0,35.95,0,35.95,0,0,4343.83,-20,5178.32,34,800.49,0,,,55.73,,,,,,,,76,,,,,,,,16,,,,,,,,148.41,,,,,,,,104.21,,,,,,,,79.99,,,,,,-3.19077,8799.90124,432,4434.79297,4418.01,,144,,,,17.98,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,9.25,9.25,0,0.39,0.39,0,0.39,0.39,0,0.17,0.17,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:50,1,NSW1,0,63.56,0,63.56,0,0,8717.63,-6,8222.39,80,-575.24,0,,,63.74,,,,,,,,157.27,,,,,,,,97.96,,,,,,,,140.75,,,,,,,,117.48,,,,,,,,115.48,,,,,,43.15434,12999.10854,279,8825.88867,8814.01,,45,,,,83.67,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,10,10,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:50,1,QLD1,0,63.19892,0,63.19892,0,0,6217.46,13,6459.31,25,216.85,0,,,35,,,,,,,,35,,,,,,,,35,,,,,,,,64,,,,,,,,143,,,,,,,,143,,,,,,-24.06184,9398.61481,124,6471.81689,6241.21,,23,,,,64,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,10,10,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:50,1,SA1,0,11.23379,0,11.23379,0,0,832.14,-5,915.47,0,83.33,0,,,60,,,,,,,,76,,,,,,,,73,,,,,,,,61,,,,,,,,89,,,,,,,,102.09,,,,,,-1.41924,2495.46829,376,838.97998,832.16,,36,,,,12,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,10,10,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:50,1,TAS1,0,99.11105,0,99.11105,0,0,1186.13,-2,748.13,0,-438,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20.28,,,,,,,,126.38,,,,,,,,140.29,,,,,,0.19847,1919.0303,0,1187.93213,1186.13,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36105,6.36105,0,0.1,0.1,0,0.38,0.38,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:50,1,VIC1,0,11.54497,0,11.54497,0,0,4339.88,-18,5107.41,4,763.54,0,,,87,,,,,,,,100.3,,,,,,,,77,,,,,,,,156,,,,,,,,99,,,,,,,,74,,,,,,-18.60914,8807.4122,438,4444.67773,4379.2,,101.62,,,,10.33,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.3,0.3,0,10,10,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:55,1,NSW1,0,76.72,0,76.72,0,0,8596.8,-4,8022.37,80,-654.42,0,,,34,,,,,,,,127,,,,,,,,115,,,,,,,,139,,,,,,,,120.92,,,,,,,,128,,,,,,0,13009.68282,279,8704.16406,8697.01,,98,,,,94,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,10,10,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:55,1,QLD1,0,75.44096,0,75.44096,0,0,6210.16,14,6460.89,0,250.72,0,,,40,,,,,,,,40,,,,,,,,40,,,,,,,,61,,,,,,,,140,,,,,,,,143,,,,,,-2.43104,9462.14402,124,6227.27832,6209.42,,23,,,,39,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,10,10,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:55,1,SA1,0,34.80094,0,34.80094,0,0,827.89,-6,945.76,0,117.87,0,,,35,,,,,,,,73.94,,,,,,,,55,,,,,,,,63,,,,,,,,89,,,,,,,,92,,,,,,0,2526.75537,376,849.28741,828.23,,111.5,,,,12,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,10,10,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:55,1,TAS1,0,99.11,0,99.11,0,0,1181.53,-2,743.53,0,-438,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,18.71,,,,,,,,118.7,,,,,,,,134.62,,,,,,-0.60142,1919.77745,0,1184.13354,1181.53,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.37,0.37,0,0.39,0.39,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 11:55,1,VIC1,0,35.95,0,35.95,0,0,4283.13,-15,5066.32,0,783.19,0,,,54,,,,,,,,135.27,,,,,,,,75.11,,,,,,,,149.59,,,,,,,,97,,,,,,,,68,,,,,,-31.41522,8838.98743,436,4402.99463,4322.67,,63,,,,25,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.3,0.3,0,0.3,0.3,0,10,10,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:00,1,NSW1,0,103.23589,0,103.23589,0,0,8664.82,-4,8058.95,166.54,-772.41,0,,,13,,,,,,,,133,,,,,,,,121,,,,,,,,137,,,,,,,,110,,,,,,,,108,,,,,,28.14866,13069.39035,279,8745.67285,8858.82,,5,,,,152.54,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,3.38,3.38,0,0.37,0.37,0,0.59,0.59,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:00,1,QLD1,0,100.86,0,100.86,0,0,6220.22,16,6526.54,24,282.32,0,,,40,,,,,,,,40,,,,,,,,40,,,,,,,,65,,,,,,,,143,,,,,,,,143,,,,,,10.49924,9449.45958,124,6195.25049,6243.69,,23,,,,14.46,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,3.38,3.38,0,0.37,0.37,0,0.59,0.59,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:00,1,SA1,0,43.67252,0,43.67252,0,0,836.08,-5,929,0,92.91,0,,,42.55,,,,,,,,111,,,,,,,,68,,,,,,,,63,,,,,,,,90,,,,,,,,108.16,,,,,,7.36354,2517.99594,376,841.87201,836.52,,90,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,3.38,3.38,0,0.37,0.37,0,0.59,0.59,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:00,1,TAS1,0,99.11105,0,99.11105,0,0,1172.3,-3,734.3,0,-438,0,,,0,,,,,,,,1,,,,,,,,0,,,,,,,,19.3,,,,,,,,119.3,,,,,,,,133.86,,,,,,2.01873,1907.93677,0,1173.28308,1172.3,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36105,6.36105,0,0.37,0.37,0,0.59,0.59,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:00,1,VIC1,0,45.34597,0,45.34597,0,0,4257.71,-16,5194.12,26,910.4,0,,,45,,,,,,,,92.38,,,,,,,,56.16,,,,,,,,155.27,,,,,,,,111.72,,,,,,,,81,,,,,,-25.52951,8892.11815,433,4343.20117,4331.57,,200,,,,3,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,3.38,3.38,0,0.37,0.37,0,0.59,0.59,0,0.01,0.01,0,0.01,0.01,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:05,1,NSW1,0,120.89,0,120.89,0,0,8689.72,-1,8052.49,140,-777.23,0,,,44,,,,,,,,130,,,,,,,,118,,,,,,,,154,,,,,,,,131,,,,,,,,143,,,,,,25.3784,12997.99212,279,8803.46973,8859.48,,10,,,,70.02,,,,,,,,,,,,,,,,,,,0.3,0.3,0,0.26,0.26,0,0.26,0.26,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,1.79,1.79,0,1.79,1.79,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:05,1,QLD1,0,119.00766,0,119.00766,0,0,6237.47,13,6517.21,25,254.73,0,,,0,,,,,,,,40,,,,,,,,40,,,,,,,,60,,,,,,,,139,,,,,,,,139.74,,,,,,10.60712,9356.23268,124,6236.70996,6261.66,,23,,,,48.98,,,,,,,,,,,,,,,,,,,0.3,0.3,0,0.26,0.26,0,0.26,0.26,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,1.79,1.79,0,1.79,1.79,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:05,1,SA1,0,34.8048,0,34.8048,0,0,843.47,-4,952.58,5,104.11,0,,,96,,,,,,,,68,,,,,,,,66.78,,,,,,,,59,,,,,,,,84,,,,,,,,87,,,,,,3.01753,2548.57997,376,845.29987,848.7,,49,,,,5,,,,,,,,,,,,,,,,,,,0.3,0.3,0,0.26,0.26,0,0.26,0.26,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,1.79,1.79,0,1.79,1.79,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:05,1,TAS1,0,100.11,0,100.11,0,0,1173.83,-3,735.83,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,20.77,,,,,,,,120.77,,,,,,,,120.77,,,,,,2.01139,1907.73337,0,1174.81531,1173.83,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,7.36,7.36,0,0.39,0.39,0,0.39,0.39,0,0,0,0,3.26,3.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:05,1,VIC1,0,35.95,0,35.95,0,0,4220.1,-16,5208.33,52,936.23,0,,,75.61,,,,,,,,137.33,,,,,,,,59.9,,,,,,,,149.39,,,,,,,,102.74,,,,,,,,87,,,,,,-5.7451,8921.76856,432,4320.44336,4322.76,,160,,,,46,,,,,,,,,,,,,,,,,,,0.3,0.3,0,0.26,0.26,0,0.26,0.26,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,1.79,1.79,0,1.79,1.79,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:10,1,NSW1,0,234.95609,0,234.95609,0,0,8773.73,7,8039.17,80.06,-814.62,0,,,40,,,,,,,,126,,,,,,,,114,,,,,,,,150.41,,,,,,,,123,,,,,,,,135,,,,,,30.97908,12925.38279,279,8909.17969,8882.08,,12,,,,78.01,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.3,0.3,0,7.84,7.84,0,0.39,0.39,0,0.59,0.59,0,2.74,2.74,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:10,1,QLD1,0,228.55,0,228.55,0,0,6230.12,16,6552.3,0,322.19,0,,,0,,,,,,,,61,,,,,,,,53.13,,,,,,,,61,,,,,,,,140,,,,,,,,143,,,,,,16.29189,9364.06188,124,6221.73926,6229.72,,31,,,,39,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.3,0.3,0,7.84,7.84,0,0.39,0.39,0,0.59,0.59,0,2.74,2.74,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:10,1,SA1,0,84.88353,0,84.88353,0,0,833.93,-4,922.47,80,8.55,0,,,99,,,,,,,,115,,,,,,,,72,,,,,,,,60,,,,,,,,81,,,,,,,,84,,,,,,0,2516.47278,376,840.31293,913.63,,20,,,,52.99,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.3,0.3,0,7.84,7.84,0,0.39,0.39,0,0.59,0.59,0,2.74,2.74,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:10,1,TAS1,0,99.11,0,99.11,0,0,1170.51,-3,732.51,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,21.22,,,,,,,,121.22,,,,,,,,131.59,,,,,,0.88868,1910.20037,0,1172.61877,1170.51,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,6.36,6.36,0,0.39,0.39,0,0.59,0.59,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:10,1,VIC1,0,85,0,85,0,0,4226.06,-15,5342.09,119.54,996.5,0,,,112.93,,,,,,,,72.88,,,,,,,,45,,,,,,,,148,,,,,,,,109.38,,,,,,,,81,,,,,,-4.24461,8957.09281,435,4344.40527,4392.61,,142.62,,,,0,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.3,0.3,0,7.84,7.84,0,0.39,0.39,0,0.59,0.59,0,2.74,2.74,0,3.61,3.61,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:15,1,NSW1,0,239.00003,0,239.00003,0,0,8813.3,9,8132.32,99.12,-780.1,0,,,58,,,,,,,,144,,,,,,,,132,,,,,,,,127.61,,,,,,,,105.18,,,,,,,,106,,,,,,35.9597,12904.69424,279,8877.54883,8936,,89.88,,,,40.35,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:15,1,QLD1,0,232.47321,0,232.47321,0,0,6260.8,17,6605.5,0,344.7,0,,,57.16,,,,,,,,50.72,,,,,,,,40,,,,,,,,61,,,,,,,,137,,,,,,,,152.69,,,,,,6.64917,9407.43325,124,6237.56787,6260.64,,23,,,,42.65,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:15,1,SA1,0,70.85396,0,70.85396,0,0,797.8,-5,922.27,80,44.48,0,,,59,,,,,,,,112,,,,,,,,69,,,,,,,,60,,,,,,,,79,,,,,,,,79,,,,,,-10.09548,2546.27343,376,877.11768,877.59,,23.74,,,,60,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:15,1,TAS1,0,99.11105,0,99.11105,0,0,1166.33,-3,728.33,0,-438,0,,,0,,,,,,,,1,,,,,,,,0.56,,,,,,,,20.66,,,,,,,,120.65,,,,,,,,133.15,,,,,,0.02014,1908.22609,0,1169.30994,1166.33,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36105,6.36105,0,0.38,0.38,0,0.39,0.39,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:15,1,VIC1,0,71.69898,0,71.69898,0,0,4277.86,-12,5365.23,194,893.38,0,,,83,,,,,,,,73,,,,,,,,43,,,,,,,,172,,,,,,,,133,,,,,,,,104,,,,,,14.63082,9050.23489,441,4438.90479,4513.09,,69,,,,27,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,1.5,1.5,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:20,1,NSW1,0,250.00035,0,250.00035,0,0,8820.71,9,8041.89,19.57,-798.39,0,,,72,,,,,,,,154.74,,,,,,,,119,,,,,,,,134,,,,,,,,109,,,,,,,,106,,,,,,40.94032,12847.82163,199,8895.84766,8868.84,,76.13,,,,108,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,11,11,0,0.39,0.39,0,3,3,0,0.94,0.94,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:20,1,QLD1,0,246.45074,0,246.45074,0,0,6271.35,15,6549.68,0,278.33,0,,,40,,,,,,,,68,,,,,,,,40,,,,,,,,65,,,,,,,,143,,,,,,,,143,,,,,,-5.77354,9348.97407,124,6262.03955,6270.55,,23,,,,39,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,11,11,0,0.39,0.39,0,3,3,0,0.94,0.94,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:20,1,SA1,0,13.98165,0,13.98165,0,0,826.69,-4,885.49,14,44.8,0,,,95,,,,,,,,125,,,,,,,,110.09,,,,,,,,58,,,,,,,,74,,,,,,,,109.9,,,,,,-11.41862,2527.48869,376,907.64954,840.49,,23,,,,9,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,11,11,0,0.39,0.39,0,3,3,0,0.94,0.94,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:20,1,TAS1,0,98.11105,0,98.11105,0,0,1164.58,-3,726.58,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,28.76,,,,,,,,133.99,,,,,,,,127.09,,,,,,0.28825,1910.15601,0,1167.29529,1164.58,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,6.36105,6.36105,0,0.39,0.39,0,3,3,0,0,0,0,4.26,4.26,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:20,1,VIC1,0,14.15,0,14.15,0,0,4269.76,-8,5275.65,16.76,989.14,0,,,31,,,,,,,,34,,,,,,,,14,,,,,,,,157,,,,,,,,116,,,,,,,,90,,,,,,15.40244,9066.65235,441,4484.3208,4334.84,,105,,,,14,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,11,11,0,0.39,0.39,0,3,3,0,0.94,0.94,0,0.94,0.94,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:25,1,NSW1,0,249.99965,0,249.99965,0,0,8895.84,13,8126.61,0,-769.22,0,,,69,,,,,,,,127,,,,,,,,115,,,,,,,,117,,,,,,,,98.51,,,,,,,,107,,,,,,45.92095,12879.97516,199,8861.06152,8917.94,,67.76,,,,71,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:25,1,QLD1,0,241.57584,0,241.57584,0,0,6238.57,15,6594.44,0,355.87,0,,,0,,,,,,,,65.13,,,,,,,,40,,,,,,,,61,,,,,,,,140,,,,,,,,143,,,,,,-15.54049,9350.17531,124,6239.08936,6238.56,,23,,,,51,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:25,1,SA1,0,36.08098,0,36.08098,0,0,869.06,-1,864.79,5,-9.26,0,,,48,,,,,,,,98,,,,,,,,69.17,,,,,,,,58,,,,,,,,69,,,,,,,,68,,,,,,-6.49128,2506.79174,376,894.74396,873.76,,57,,,,6,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:25,1,TAS1,0,100.3,0,100.3,0,0,1178.21,-3,740.21,0,-438,0,,,0,,,,,,,,1,,,,,,,,1,,,,,,,,20.89,,,,,,,,120.88,,,,,,,,137.08,,,,,,-0.11602,1904.34466,0,1181.32739,1178.21,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,1.37895,1.37895,0,0.38,0.38,0,6.36,6.36,0,0.39,0.39,0,0.39,0.39,0,0,0,0,4.07,4.07,0,,,,,,,,,,
D,DREGION,,2,1/6/2024 12:25,1,VIC1,0,35.95,0,35.95,0,0,4289.73,-6,5221.16,10,921.43,0,,,76,,,,,,,,94,,,,,,,,60,,,,,,,,183.52,,,,,,,,146,,,,,,,,119.31,,,,,,-0.97989,9068.94048,442,4366.28369,4338.75,,126,,,,42,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,11.68,11.68,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,0.1,0.1,0,,,,,,,,,,
