C,SETP.WORLD,DVD_DUDETAILSUMMARY,AEMO,PUBLIC,2024/09/08,20:35:17,001725791717962,MONTHLY_ARCHIVE,001725791717962
I,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,DUID,START_DATE,END_DATE,DISPATCHTYPE,CONNECTIONPOINTID,REGIONID,STATIONID,PARTICIPANTID,LASTCHANGED,TRANSMISSIONLOSSFACTOR,STARTTYPE,DISTRIBUTIONLOSSFACTOR,MINIMUM_ENERGY_PRICE,MAXIMUM_ENERGY_PRICE,SCHEDULE_TYPE,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,MAX_RAMP_RATE_UP,MAX_RAMP_RATE_DOWN,IS_AGGREGATED,DISPATCHSUBTYPE,ADG_ID,LOAD_MINIMUM_ENERGY_PRICE,LOAD_MAXIMUM_ENERGY_PRICE,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,LOAD_MAX_RAMP_RATE_UP,LOAD_MAX_RAMP_RATE_DOWN,SECONDARY_TLF
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2007/07/01 00:00:00","2008/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0691,"NOT DISPATCHED",1,-1069.1,10691,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2008/07/01 00:00:00","2009/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0459,"NOT DISPATCHED",1,-1045.9,10459,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0289,"NOT DISPATCHED",1,-1028.9,10289,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2010/07/01 00:00:00","2011/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.048,"NOT DISPATCHED",1,-1048,13100,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0157,"NOT DISPATCHED",1,-1015.7,12696.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0281,"NOT DISPATCHED",1,-1028.1,13262.49,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0279,"NOT DISPATCHED",1,-1027.9,13465.49,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9885,"NOT DISPATCHED",1,-988.5,13344.75,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9549,"NOT DISPATCHED",1,-954.9,13177.62,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0148,"NOT DISPATCHED",1,-1014.8,14207.2,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0426,"NOT DISPATCHED",1,-1042.6,14804.92,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",1.0256,"NOT DISPATCHED",1,-1025.6,14871.2,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9922,"NOT DISPATCHED",1,-992.2,14585.34,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9865,"NOT DISPATCHED",1,-986.5,14797.5,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9762,"NOT DISPATCHED",1,-976.2,14740.62,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/05/15 11:10:53",0.9633,"NOT DISPATCHED",1,-963.3,14931.15,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/06/24 11:16:44",0.9838,"NOT DISPATCHED",1,-983.8,16331.08,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,GUTHNL1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,NMY11,NSW1,SNOWY3,SNOWY,"2024/06/24 11:16:44",0.9795,"NOT DISPATCHED",1,-979.5,17141.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2011/11/10 00:00:00","2012/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSGEN,"2014/05/29 12:42:00",0.9917,"NOT DISPATCHED",1,-991.7,12396.25,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2012/07/01 00:00:00","2013/06/12 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSGEN,"2014/05/29 12:42:00",0.9917,"NOT DISPATCHED",1,-991.7,12792.93,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2013/06/12 00:00:00","2013/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2014/05/29 12:42:00",0.9928,"NOT DISPATCHED",1,-992.8,12807.12,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2014/06/24 15:33:04",0.9923,"NOT DISPATCHED",1,-992.3,12999.13,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2015/06/24 12:11:11",0.9916,"NOT DISPATCHED",1,-991.6,13386.6,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2024/05/15 11:10:53",0.9931,"NOT DISPATCHED",1,-993.1,13704.78,NON-SCHEDULED,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2024/05/15 11:10:53",0.9932,"NOT DISPATCHED",1,-993.2,13904.8,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2024/05/15 11:10:53",0.9962,"NOT DISPATCHED",1,-996.2,14146.04,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2018/07/01 00:00:00","2019/04/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,VEPL,"2024/05/15 11:10:53",0.9956,"NOT DISPATCHED",1,-995.6,14436.2,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2019/04/01 00:00:00","2019/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/05/15 11:10:53",0.9956,"NOT DISPATCHED",1,-995.6,14436.2,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/05/15 11:10:53",0.9944,"NOT DISPATCHED",1,-994.4,14617.68,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/05/15 11:10:53",0.9948,"NOT DISPATCHED",1,-994.8,14922,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/05/15 11:10:53",0.9944,"NOT DISPATCHED",1,-994.4,15015.44,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/05/15 11:10:53",0.9962,"NOT DISPATCHED",1,-996.2,15441.1,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/06/24 11:16:44",0.9957,"NOT DISPATCHED",1,-995.7,16528.62,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALAMRD1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,VER22L,VIC1,HALAMRD,LMSENE,"2024/06/24 11:16:44",0.9954,"NOT DISPATCHED",1,-995.4,17419.5,NON-SCHEDULED,,,0,0,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2007/12/19 00:00:00","2008/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/31 15:19:26",0.9802,SLOW,1,-980.2,9802,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2008/07/01 00:00:00","2008/11/20 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/31 15:19:26",0.9702,SLOW,1,-970.2,9702,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2008/11/20 00:00:00","2009/04/09 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/31 15:19:26",0.9702,SLOW,1,-970.2,9702,SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2009/04/09 00:00:00","2009/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/31 15:19:26",0.9702,SLOW,1,-970.2,9702,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/31 15:19:26",0.976,SLOW,1,-976,9760,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9746,SLOW,1,-974.6,12182.5,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9746,SLOW,1,-974.6,12182.5,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9722,SLOW,1,-972.2,12152.5,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9705,SLOW,1,-970.5,12519.45,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9794,SLOW,1,-979.4,12830.14,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9869,SLOW,1,-986.9,13323.15,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.9835,SLOW,1,-983.5,13572.3,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2016/07/01 00:00:00","2017/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.99,SLOW,1,-990,13860,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2017/07/01 00:00:00","2017/07/18 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,SOUTHYD2,"2024/05/22 16:10:53",0.982,SLOW,1,-982,13944.4,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2017/07/18 00:00:00","2018/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.982,SLOW,1,-982,13944.4,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.9715,SLOW,1,-971.5,14086.75,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.9748,SLOW,1,-974.8,14329.56,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.9666,SLOW,1,-966.6,14499,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.963,SLOW,1,-963,14541.3,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/05/22 16:10:53",0.9599,SLOW,1,-959.9,14878.45,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/06/24 11:16:44",0.9599,SLOW,1,-959.9,15934.34,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF1,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SHPS2W,SA1,HALLWF,TIPSCO,"2024/06/24 11:16:44",0.9565,SLOW,1,-956.5,16738.75,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2009/05/11 00:00:00","2009/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/31 15:19:26",0.9881,SLOW,1,-988.1,9881,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2009/07/01 00:00:00","2010/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/31 15:19:26",0.9824,SLOW,1,-982.4,9824,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2010/07/01 00:00:00","2011/01/18 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9763,SLOW,1,-976.3,12203.75,SEMI-SCHEDULED,,,,,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2011/01/18 00:00:00","2011/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9763,SLOW,1,-976.3,12203.75,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2011/07/01 00:00:00","2012/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9758,SLOW,1,-975.8,12197.5,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2012/07/01 00:00:00","2013/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9718,SLOW,1,-971.8,12536.22,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2013/07/01 00:00:00","2014/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9778,SLOW,1,-977.8,12809.18,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2014/07/01 00:00:00","2015/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9843,SLOW,1,-984.3,13288.05,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2015/07/01 00:00:00","2016/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9811,SLOW,1,-981.1,13539.18,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2016/07/01 00:00:00","2017/06/29 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,SOUTHYD2,"2024/05/22 16:10:53",0.9871,SLOW,1,-987.1,13819.4,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2017/06/29 00:00:00","2017/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.9871,SLOW,1,-987.1,13819.4,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2017/07/01 00:00:00","2018/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.9818,SLOW,1,-981.8,13941.56,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.9715,SLOW,1,-971.5,14086.75,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.977,SLOW,1,-977,14361.9,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.971,SLOW,1,-971,14565,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2021/07/01 00:00:00","2022/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.9606,SLOW,1,-960.6,14505.06,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2022/07/01 00:00:00","2023/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/05/22 16:10:53",0.9572,SLOW,1,-957.2,14836.6,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2023/07/01 00:00:00","2024/07/01 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/06/24 11:16:44",0.957,SLOW,1,-957,15886.2,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HALLWF2,"2024/07/01 00:00:00","2999/12/31 00:00:00",GENERATOR,SMOK1H,SA1,HALLWF2,TIPSCO,"2024/06/24 11:16:44",0.9526,SLOW,1,-952.6,16670.5,SEMI-SCHEDULED,2,2,30,30,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HAMISF1,"2018/05/29 00:00:00","2018/06/25 00:00:00",GENERATOR,QSLD1H,QLD1,HAMISF,HAMISF,"2024/05/22 16:10:53",0.9638,SLOW,1,-963.8,13685.96,SEMI-SCHEDULED,,,20,20,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HAMISF1,"2018/06/25 00:00:00","2018/07/01 00:00:00",GENERATOR,QSLD1H,QLD1,HAMISF,HAMISF,"2024/05/22 16:10:53",0.9638,SLOW,1,-963.8,13685.96,SEMI-SCHEDULED,1,1,20,20,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HAMISF1,"2018/07/01 00:00:00","2019/07/01 00:00:00",GENERATOR,QSLD1H,QLD1,HAMISF,HAMISF,"2024/05/22 16:10:53",0.8741,SLOW,1,-874.1,12674.45,SEMI-SCHEDULED,1,1,20,20,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HAMISF1,"2019/07/01 00:00:00","2020/07/01 00:00:00",GENERATOR,QSLD1H,QLD1,HAMISF,HAMISF,"2024/05/22 16:10:53",0.8573,SLOW,1,-857.3,12602.31,SEMI-SCHEDULED,1,1,20,20,0,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,HAMISF1,"2020/07/01 00:00:00","2021/07/01 00:00:00",GENERATOR,QSLD1H,QLD1,HAMISF,HAMISF,"2024/05/22 16:10:53",0.8743,SLOW,1,-874.3,13114.5,SEMI-SCHEDULED,1,1,20,20,0,,,,,,,,,
